LONG,LAT,Cor_nT
322649.57,1020171.82,28666.0701
322649.64,1020171.8,28666.3675
322649.93,1020171.29,28666.3419
322650.53,1020171.17,28666.274
322651.27,1020170.95,28665.4985
322651.65,1020171.42,28666.054
322651.9,1020170.97,28666.1545
322652.58,1020170.67,28666.2666
322652.76,1020170.4,28665.8451
322653.64,1020170.55,28665.7224
322654.22,1020170.25,28665.5309
322654.92,1020169.67,28525.9162
322655.52,1020170.05,26976.4862
322656.16,1020169.84,33011.9353
322656.26,1020170.04,33010.8355
322656.43,1020169.81,33009.686
322656.41,1020169.52,33013.1009
322656.55,1020169.62,33012.0805
322656.41,1020169.63,33012.0984
322656.29,1020169.63,33010.7673
322656.23,1020169.61,33012.4908
322656.26,1020169.59,33013.6065
322656.29,1020169.58,33013.2533
322656.29,1020169.58,33013.67
322656.31,1020169.6,33015.8094
322656.3,1020169.58,33017.3634
322656.13,1020169.64,33017.6078
322656.07,1020169.66,33018.7569
322656.08,1020169.64,33018.2043
322656.16,1020169.7,33018.5163
322656.31,1020169.69,33017.499
322656.3,1020169.7,33016.6952
322656.29,1020169.72,33016.7816
322656.47,1020169.78,33015.9655
322656.94,1020169.43,33011.0271
322657.66,1020169.44,33005.8719
322658.55,1020169.44,33007.0741
322659.06,1020169.47,33023.0981
322659.7,1020169.68,33033.535
322660.28,1020169.55,33035.4756
322660.85,1020169.28,33039.0048
322661.51,1020168.73,33040.9771
322662.02,1020169.47,33042.3789
322662.75,1020169.44,33048.0067
322663.64,1020169.9,33057.9383
322664.38,1020170.08,33063.6894
322664.89,1020169.33,33060.7086
322665.72,1020169.59,33060.7925
322666.95,1020169.58,33061.4031
322668.03,1020169.33,33063.8091
322669.37,1020169.47,33062.205
322670.5,1020169.27,33060.3627
322670.97,1020168.99,33057.9957
322670.92,1020169.04,33057.09
322671.2,1020168.86,33056.2078
322671.23,1020168.82,33055.5813
322671.22,1020168.89,33056.0632
322671.14,1020169.15,33055.7476
322671.83,1020169.11,33054.3561
322672.56,1020169.18,33052.5042
322672.49,1020169.23,33050.5288
322672.43,1020169.44,33052.0982
322672.4,1020169.42,33052.4656
322672.46,1020169.32,33052.3404
322672.3,1020168.96,33050.9832
322672.3,1020168.91,33049.6879
322672.35,1020168.89,33049.4004
322672.79,1020169.32,33050.1394
322673.51,1020169.69,33052.5854
322674.24,1020170.09,33049.6305
322674.74,1020169.78,33048.775
322675.43,1020170.13,33046.4432
322676.28,1020169.68,33044.8975
322677.32,1020169.7,33041.4165
322678.49,1020169.55,33037.5698
322679.48,1020169.55,33039.6708
322680.5,1020170.11,33042.4379
322681.58,1020170.45,33044.0302
322682.55,1020170.31,33044.2361
322683.69,1020170.23,33042.921
322684.81,1020170.36,33038.6687
322686.07,1020170.42,33032.5601
322687.05,1020170.32,33028.22
322688.18,1020170.49,33025.0696
322688.92,1020170.76,33022.376
322689.86,1020171.12,33021.1716
322690.75,1020171.66,33020.4795
322691.78,1020171.77,33019.8952
322692.95,1020171.63,33019.7267
322693.87,1020172.2,33020.1736
322694.85,1020172.76,33020.4907
322696.2,1020172.92,33020.5961
322697.24,1020172.78,33020.3456
322698.42,1020172.49,33020.2727
322699.44,1020172.77,33019.9635
322700.7,1020172.64,33019.5249
322701.49,1020172.47,33019.6436
322702.18,1020172.91,33019.6765
322703.35,1020172.91,33018.5577
322704.23,1020172.42,33016.786
322705.28,1020172.36,33016.1375
322705.97,1020172.54,33015.5779
322706.63,1020172.4,33014.7935
322706.73,1020172.28,33014.6464
322706.79,1020172.35,33015.0746
322706.78,1020172.33,33015.4735
322706.78,1020172.44,33015.4806
322707.53,1020172.47,33014.1992
322708.42,1020172.97,33011.7854
322709.45,1020173.33,33009.9566
322710.4,1020173.2,33007.5181
322711.49,1020173.05,33005.8777
322712.32,1020172.99,33005.0587
322713.11,1020172.3,33004.749
322713.98,1020171.78,33004.6034
322714.83,1020171.54,33004.4225
322715.8,1020171.16,33004.4197
322716.67,1020170.85,33004.6866
322717.56,1020170.53,33005.2282
322718.32,1020170.4,33005.4241
322719.18,1020169.81,33005.9327
322720.02,1020169.15,33005.9552
322720.88,1020168.59,33005.6515
322722,1020168.32,33004.9159
322722.8,1020167.98,33003.4367
322723.81,1020167.41,33001.7322
322724.92,1020167.16,32999.9344
322725.83,1020167.15,32997.7002
322726.79,1020166.73,32995.5942
322727.75,1020165.86,32993.4851
322728.48,1020165.31,32991.5496
322729.54,1020164.96,32989.4681
322730.53,1020164.48,32986.974
322731.5,1020163.54,32984.896
322732.43,1020162.82,32983.0537
322733.47,1020162.12,32980.6166
322734.52,1020161.44,32979.0639
322735.27,1020160.55,32979.5628
322736.53,1020159.59,32980.265
322737.41,1020158.92,32979.8798
322738.8,1020158.25,32979.6995
322740.03,1020157.93,32978.9039
322741.34,1020157.54,32978.1987
322742.54,1020157.31,32975.5415
322743.51,1020156.77,32973.2958
322744.65,1020156.05,32976.4894
322745.7,1020155.3,32993.4286
322746.2,1020154.42,29974.7566
322746.73,1020153.52,26761.9116
322747.55,1020152.73,26762.6315
322748.62,1020152.37,26761.4673
322749.43,1020152.14,28591.9999
322750.14,1020151.71,28654.5892
322751.15,1020151.66,28654.685
322751.93,1020152.11,28654.7322
322753,1020152.54,28654.3599
322753.23,1020153.36,28655.2746
322753.09,1020153.12,28654.1912
322753.08,1020153.04,28654.4826
322753.11,1020153.07,28654.1204
322753.11,1020153.07,28653.8913
322753.09,1020153.03,28654.3388
322753.12,1020153.09,28653.9681
322753.07,1020153.24,28653.9789
322753.51,1020153.38,28654.4067
322754.79,1020154.07,28314.9929
322755.32,1020154.17,30139.1026
322756.15,1020154.21,30546.0426
322757.1,1020154.27,30546.3913
322757.74,1020154,30545.9632
322758.46,1020154.4,30546.3831
322759.23,1020154.28,30546.006
322759.47,1020154.55,30545.7126
322760.2,1020154.29,30545.9746
322760.95,1020154.33,30545.6936
322761.53,1020153.87,30545.4679
322762.23,1020154.42,30545.3138
322762.87,1020154.08,30545.2296
322763.32,1020154.23,30545.188
322766.99,1020151.89,28651.5621
322767.6,1020152.13,28652.2977
322768.33,1020151.83,28651.916
322768.8,1020152.17,28651.8351
322769.61,1020152.2,28651.7034
322770.26,1020152.79,28651.7561
322770.89,1020152.2,28652.5478
322771.63,1020152.11,28651.7921
322772.36,1020151.36,28651.8449
322773.14,1020150.66,28651.1891
322773.94,1020149.96,28651.8672
322779.61,1020149.15,28651.4646
322780.31,1020149.8,28651.425
322780.75,1020150.75,28650.9768
322781.31,1020151.64,29628.7088
322782.33,1020152.01,32776.9869
322783.25,1020153.07,32899.1988
322783.51,1020154.07,32883.1674
322783.52,1020154.85,32868.5077
322783.33,1020155.81,32856.0044
322783.73,1020157.14,32844.0087
322784.29,1020158.24,32841.1116
322784.88,1020159.55,32849.6522
322785.09,1020160.51,32862.7961
322785.32,1020161.6,32875.56
322786.05,1020162.66,32897.2383
322786.73,1020163.6,32921.9994
322787.53,1020164.72,32947.4624
322788.2,1020165.56,32967.9232
322788.87,1020166.46,32982.4219
322789.47,1020167.46,32996.2522
322790.09,1020168.72,33008.9239
322790.46,1020169.75,33020.377
322791.08,1020170.72,33028.2027
322791.92,1020171.57,33034.1374
322793,1020172.37,33038.3677
322794.37,1020172.71,33039.1422
322795.56,1020172.84,33038.0333
322796.82,1020172.8,33036.6954
322798.26,1020172.69,33035.2182
322799.49,1020172.6,33035.1313
322800.72,1020172.67,33036.1152
322802.04,1020173.07,33037.3314
322803.2,1020173.36,33038.5796
322804.55,1020173.57,33038.1602
322805.73,1020173.7,33033.7126
322806.91,1020173.89,33030.1087
322808.1,1020174.26,33035.3382
322809.16,1020174.57,33041.6476
322810.39,1020174.66,33046.1611
322811.54,1020174.65,33051.4874
322812.8,1020174.83,33057.8776
322813.97,1020175.14,33057.2046
322815.13,1020175.41,33054.3449
322816.48,1020175.62,33053.5933
322817.7,1020175.7,33055.5931
322818.92,1020175.73,33057.6753
322820.14,1020175.91,33057.6542
322821.05,1020176.17,33062.0686
322821.63,1020176.04,33062.9117
322822.09,1020176.54,33063.2838
322823.02,1020176.28,33061.8943
322823.99,1020176.36,33056.5385
322824.94,1020176.46,33057.5577
322826.21,1020176.4,33061.2801
322827.32,1020176.39,33065.9724
322828.52,1020176.72,33067.7078
322829.61,1020176.99,33068.915
322830.91,1020177.01,33079.6632
322832.02,1020176.65,33092.3482
322833.11,1020176.23,33106.7055
322834.38,1020175.98,33126.6898
322835.49,1020175.71,33163.8724
322836.73,1020175.24,33222.6847
322837.6,1020174.86,33318.0643
322838.26,1020174.89,33386.5673
322839.22,1020174.77,33360.1527
322839.6,1020174.93,33292.4042
322840.22,1020174.44,33068.0018
322840.8,1020173.68,32922.8976
322841.53,1020173.03,33024.5385
322842.1,1020172.29,33067.9522
322842.61,1020171.28,33039.356
322842.94,1020170.78,32998.4985
322842.88,1020170.7,32979.5666
322842.92,1020170.68,32978.5828
322842.81,1020170.65,32977.8907
322842.91,1020170.65,32981.5451
322842.92,1020170.66,32981.2543
322842.94,1020170.68,32981.9396
322843.12,1020170.77,32972.8906
322843.92,1020170.62,32964.0887
322845.06,1020170.7,32972.3387
322846.33,1020170.84,32907.5736
322847.51,1020170.88,32890.9442
322848.84,1020170.81,32866.9542
322849.97,1020170.6,32836.454
322851.21,1020170.4,32804.6798
322852.5,1020170.47,32720.3793
322852.55,1020170.22,32749.3279
322852.42,1020170.36,32736.2131
322852.41,1020170.33,32729.5111
322852.4,1020170.27,32756.6504
322852.37,1020170.26,32742.5829
322852.38,1020170.28,32703.3179
322852.45,1020170.18,32729.3484
322853.03,1020170.28,32788.8495
322853.96,1020170.01,32654.0201
322855.28,1020169.85,32597.0172
322856.62,1020169.52,32568.35
322857.93,1020169.35,32484.9205
322859.1,1020169.28,32400.5812
322860.36,1020168.89,32314.042
322861.54,1020168.22,32220.6939
322862.72,1020167.74,32116.7402
322864.09,1020167.35,32007.0175
322865.83,1020167.39,31831.4414
322867.36,1020167.72,31600.9476
322868.77,1020167.85,31439.4042
322869.55,1020167.67,31369.2196
322869.98,1020167.98,31324.8544
322870.92,1020168.43,31231.714
322872.05,1020168.96,31091.1583
322873.07,1020169.33,30963.9213
322874.32,1020169.9,30830.2591
322875.43,1020170.56,30717.5738
322876.6,1020171.02,30676.4653
322877.72,1020170.88,30708.9712
322878.91,1020171.03,30817.8551
322879.99,1020171.45,30992.0209
322880.78,1020171.81,31168.9688
322881.96,1020172.06,31322.3439
322882.87,1020172.46,31465.6689
322883.78,1020172.95,31586.056
322884.74,1020173.38,31684.4509
322885.74,1020173.49,31777.3156
322886.68,1020173.79,31862.3434
322887.39,1020174.24,31946.2235
322888.25,1020174.41,32027.994
322888.82,1020174.79,32116.1258
322889.21,1020174.84,32177.7371
322889.12,1020174.87,32196.0786
322889.11,1020174.9,32197.489
322889.07,1020174.92,32198.016
322889.05,1020174.92,32196.865
322858.88,1020219.24,32212.6167
322858.89,1020219.25,32212.274
322858.9,1020219.25,32208.5886
322858.88,1020219.25,32211.4043
322858.89,1020219.22,32215.6499
322858.48,1020219.15,32242.8082
322857.81,1020218.97,32332.6061
322856.96,1020218.89,32462.8987
322856.48,1020218.58,32566.4676
322856.26,1020218.57,32610.4323
322856.36,1020218.51,32619.7749
322856.16,1020218.49,32627.8418
322855.37,1020218.57,32656.2624
322854.68,1020218.64,32707.9715
322854.51,1020218.41,32760.1283
322854.59,1020218.42,32758.9109
322854.63,1020218.76,32736.4665
322854.68,1020218.65,32722.4582
322854.65,1020218.69,32723.2329
322854.66,1020218.7,32727.4327
322854.64,1020218.71,32730.9564
322854.64,1020218.7,32759.2324
322854.65,1020218.7,32684.0095
322854.18,1020218.6,32745.4775
322853.49,1020218.36,32809.5656
322852.1,1020218.07,26875.6476
322851.08,1020218.45,33160.759
322850.25,1020217.91,33182.8402
322849.09,1020217.65,33148.0065
322847.66,1020217.29,33116.2953
322846.21,1020216.99,33094.7412
322844.73,1020216.8,33082.5191
322843.45,1020216.79,33073.4572
322842.28,1020216.64,33066.5051
322841.25,1020216.25,33126.5672
322841.22,1020216.59,33038.573
322840.67,1020216.37,33053.3378
322839.14,1020215.76,33060.8258
322837.56,1020215.24,33070.6832
322836.29,1020214.78,33055.8998
322835.03,1020214.48,33094.8896
322833.89,1020214.07,33103.3518
322833.09,1020213.35,33132.3418
322832.63,1020212.12,33171.501
322829.18,1020206.76,33090.2638
322828.77,1020206.26,33108.7655
322828.29,1020205.41,33104.5716
322828.01,1020204.5,33121.0079
322828.92,1020197.19,33206.1802
322828.65,1020196.29,33210.2778
322828.18,1020196.67,33161.1564
322827.36,1020197.19,33199.1477
322826.63,1020197.55,33199.4062
322825.95,1020198.24,33190.644
322824.89,1020198.55,33196.8146
322823.88,1020198.54,33195.1244
322822.89,1020198.19,33197.1088
322822.24,1020197.73,33194.0565
322821.79,1020197.43,33198.7035
322821.51,1020196.56,33196.484
322821.48,1020196.35,33157.7548
322821.29,1020196.17,33157.9592
322821.26,1020195.48,33152.622
322821.49,1020194.55,33139.3095
322821.3,1020193.81,33130.222
322820.71,1020193.06,33124.1371
322819.9,1020192.55,33154.0913
322818.84,1020192.65,33152.2143
322818.03,1020192.55,33150.6387
322817.09,1020192.35,33146.5375
322815.98,1020192.58,33142.877
322815.15,1020192.5,33142.3835
322814.27,1020192.26,33141.9368
322813.62,1020191.98,33148.8746
322812.82,1020191.28,33164.0111
322812.18,1020191.03,33178.1263
322811.77,1020190.35,33187.0656
322811.17,1020190.38,33193.0023
322810.8,1020189.79,33191.0992
322810.38,1020189.83,33193.2646
322809.51,1020189.42,33187.2336
322809.25,1020189.75,33194.5251
322809.49,1020189.73,33203.0095
322809.08,1020189.54,33195.4049
322809.44,1020189.83,33200.4288
322809.39,1020189.87,33207.0584
322809.54,1020189.78,33208.8586
322809.47,1020189.72,33206.2418
322809.41,1020189.63,33200.2086
322809.08,1020190.64,33220.4905
322808.54,1020190.5,33265.8134
322808.18,1020191.21,33288.969
322807.62,1020191.72,33391.7961
322807.04,1020192.37,33437.843
322805.99,1020192.3,33284.314
322803.36,1020190.58,32972.8734
322802.23,1020191.17,32898.6468
322800.96,1020191.32,32966.274
322799.92,1020191.22,32995.4727
322798.74,1020191.47,33008.1102
322798.05,1020191.91,33016.0738
322797.48,1020192.38,33016.9731
322796.92,1020192.87,33019.5377
322796.54,1020192.85,33025.4648
322796.08,1020193.53,33028.1196
322795.99,1020194.08,33024.944
322795.72,1020194.77,33017.748
322795.29,1020195.46,33015.8148
322795.06,1020196.04,33012.45
322794.47,1020196.54,33006.0173
322793.75,1020196.81,33006.5007
322792.93,1020197.17,33026.3395
322792.01,1020197.71,33040.5969
322791.02,1020197.7,33049.6192
322789.95,1020198.28,33055.5962
322789.49,1020199.36,33058.374
322788.91,1020200.28,33060.7858
322788.52,1020201.24,33062.2115
322788.07,1020201.91,33064.3275
322787.25,1020202.47,33064.2108
322786.43,1020202.99,33062.8261
322785.58,1020203.35,33062.8403
322783.34,1020208.61,33063.5867
322782.62,1020209.23,33061.1296
322781.85,1020209.63,33057.9911
322781.23,1020210.45,33055.5825
322780.69,1020210.96,33052.957
322779.75,1020210.98,33049.6807
322778.86,1020210.71,33049.8631
322778.11,1020210.94,33053.4343
322777.33,1020211.42,33052.0197
322776.73,1020211.79,33049.7982
322775.96,1020212.09,33050.2895
322775.35,1020212.7,33051.6679
322774.69,1020213.34,33048.3887
322773.65,1020213.78,33042.3713
322772.74,1020214.05,33038.558
322772.1,1020213.93,33036.1375
322770.99,1020213.76,33035.4029
322769.86,1020213.93,33033.709
322769.02,1020214.15,33031.6255
322767.84,1020214.14,33029.2793
322767.23,1020214.36,33027.7958
322765.96,1020214.79,33026.3581
322764.74,1020214.82,33024.2414
322763.49,1020214.92,33025.1401
322762.87,1020215.45,33025.4683
322761.99,1020215.98,33025.79
322760.91,1020216.42,33026.1091
322760.19,1020216.94,33025.6187
322759.35,1020217.76,33026.1661
322758.06,1020217.95,33024.4095
322757.21,1020218.2,33023.0104
322756.45,1020218.4,33021.9246
322755.5,1020218.39,33019.1491
322754.33,1020218.38,33017.4991
322753.28,1020218.84,33016.3866
322752.48,1020219.38,33015.4832
322751.39,1020219.68,33013.9595
322750.25,1020219.51,33012.4728
322749.01,1020219.55,33010.9812
322747.85,1020219.7,33009.229
322746.82,1020219.5,33005.5392
322745.58,1020219.31,33002.1064
322744.55,1020219.61,33001.6792
322743.41,1020219.87,33003.2417
322742.23,1020220.05,33006.4893
322741.11,1020220.06,33011.4429
322739.74,1020220.22,33017.2376
322738.68,1020220.44,33022.5809
322737.37,1020220.37,33028.5221
322736.34,1020220.2,33033.3175
322735.11,1020220.36,33037.186
322734.17,1020220.38,33039.0661
322733.04,1020219.84,33036.7471
322732.08,1020219.4,33032.7363
322730.92,1020219.13,33031.5102
322729.66,1020218.92,33030.1448
322728.51,1020218.67,33030.1487
322727.38,1020218.35,33031.2381
322726.17,1020218.44,33032.8968
322725,1020218.45,33033.607
322724,1020218.29,33033.4521
322722.98,1020218.48,33032.5278
322722.04,1020218.76,33031.3158
322721.14,1020218.74,33030.187
322720.04,1020218.76,33028.9806
322719.22,1020218.91,33027.7059
322718.79,1020218.65,33027.2724
322717.91,1020218.57,33026.6734
322716.85,1020218.42,33028.4731
322716.01,1020218.47,33028.7893
322715.06,1020218.91,33025.7903
322714.08,1020219.3,33023.0591
322713.09,1020219.69,33022.1887
322712.08,1020219.94,33020.2162
322711.13,1020220.33,33017.0562
322710.32,1020220.91,33014.355
322709.45,1020221.59,33009.3016
322706.27,1020219.1,33028.9497
322705.27,1020219.27,33028.7306
322704.26,1020219.6,33027.0789
322703.64,1020219.67,33026.6539
322703.45,1020220.16,33028.1249
322702.82,1020220.4,33020.4281
322702.15,1020221.02,33013.9535
322701.53,1020221.36,33012.3463
322700.8,1020221.56,33005.4534
322700.17,1020221.88,33006.0774
322699.34,1020221.72,33007.819
322698.43,1020221.75,33009.9032
322698.01,1020221.77,33016.7684
322698.06,1020221.92,33013.7013
322698.03,1020221.91,33012.4332
322697.97,1020221.93,33014.2943
322697.59,1020221.81,33015.6037
322697.08,1020221.86,33022.0531
322696.66,1020222.04,33021.4366
322695.85,1020221.68,33029.6318
322695.21,1020221.64,33037.1077
322694.76,1020221.38,33045.9167
322693.81,1020221.59,33050.0482
322692.94,1020221.61,33060.2882
322692.27,1020221.65,33064.1122
322691.54,1020222.03,33068.078
322690.63,1020222.77,33067.4528
